Gene,Hw1-1a,Hw1-1b,Hw1-1c,Hw2-1a,Hw2-1b,Hw2-1c,Wt1-1a,Wt1-1b,Wt1-1c,Wt2-1a,Wt2-1b,Wt2-1c
SYNJ2,22,22,21,36,22,11,14,28,18,57,18,20
SYRV3,3,2,3,80,40,37,17,41,19,95,12,19
SYT2,13,23,27,54,41,26,53,87,49,106,25,38
SYT4,9,20,37,30,25,19,10,21,8,34,6,11
T07D4.2,71,100,101,113,68,50,28,56,24,112,9,23
T23G5.2,70,75,74,76,45,27,27,55,22,62,19,22
tagD,18,4,21,28,14,4,2,6,2,8,2,3
tal,8,9,8,42,15,13,17,24,10,26,5,6
tap,14,14,24,25,20,12,17,25,15,32,5,13
TARBP1,5,9,3,10,9,5,8,18,9,10,6,3
Tas1r1,0,2,0,2,2,0,1,3,0,5,1,2
Tasa_019_002,4,3,3,4,8,3,1,13,11,14,5,7
Tat,50,39,44,40,44,8,29,56,34,74,17,12
TATDN2,57,56,55,27,20,23,12,39,22,39,11,8
taw22,8,10,15,12,10,7,13,14,7,14,2,7
TBC1D1,1,11,14,8,6,8,8,10,11,15,5,13
Tbc1d10b,215,229,265,327,155,133,109,230,142,383,57,94
TBC1D13,74,103,123,152,80,75,38,103,43,117,28,38
TBC1D8B,5,4,5,11,2,2,4,16,7,11,2,2
TBCC,0,2,1,2,0,0,2,7,2,3,1,0
TBCD,3,2,6,11,1,3,6,13,3,3,3,7
TBP2,30,38,41,54,17,24,36,32,25,67,19,18
Tc00.1047053511287.49,100,103,122,123,67,48,31,59,47,98,17,35
tcdA,36,62,63,86,45,37,70,150,73,185,58,79
TCEA1,19,28,25,28,14,15,9,29,16,17,4,9
TCEA2,2,2,0,5,1,2,1,3,0,9,3,3
TDP1,27,49,54,61,37,38,47,127,71,125,54,71
Tdp2,5,9,13,17,16,7,4,18,6,16,5,1
TE1,37,40,47,70,30,26,38,57,29,64,18,28
tea1,15,19,35,35,17,11,7,5,4,45,0,3
TEB,19,26,31,50,36,33,27,34,33,66,17,26
tef3,30,41,43,64,25,24,10,31,13,38,10,20
TEKT4,5,3,6,15,5,3,6,29,6,21,12,9
TENM2,248,242,300,352,207,175,136,311,145,269,58,93
terC,188,182,205,193,119,115,132,236,152,299,76,113
terZ,80,83,97,60,49,30,31,51,47,105,12,26
tetA,18,31,32,45,19,12,8,12,9,32,4,7
Tex14,4,7,16,7,9,1,1,1,3,3,0,1
tfb2,6,9,7,17,8,5,15,24,7,17,4,4
TFC7,15,10,9,6,10,3,3,2,0,1,1,6
TfIIB,42,36,35,52,27,17,21,56,33,72,19,54
TFT3,114,93,75,169,70,67,45,142,62,141,35,44
Tg,3,2,4,4,1,4,1,9,1,13,0,2
TGFBI,59,65,88,106,74,48,37,95,70,175,30,43
Tgs1,17,16,20,22,29,20,20,33,7,32,6,21
Tgtp2,345,380,436,459,242,218,151,306,165,494,100,162
THA2,24,24,20,32,14,13,12,5,2,19,4,3
THAPSDRAFT_2779,32,54,58,65,42,23,26,43,16,78,16,15
THI1-4,266,240,201,150,68,86,130,228,115,186,47,95
THIC,167,187,231,316,167,125,72,153,68,187,22,65
thiM,16,28,18,15,17,6,7,14,8,15,2,4
THO3,38,45,51,55,27,19,14,29,15,28,5,12
THOC2,84,101,111,132,66,55,69,122,61,117,38,51
Thop1,2,0,0,17,12,5,4,17,7,11,2,12
thrC,32,35,36,33,12,18,7,13,5,36,3,9
Thumpd2,96,77,63,84,61,48,26,57,38,95,21,22
THUMPD3,0,0,0,0,5,1,0,3,1,3,0,1
THY-2,115,126,116,199,84,83,61,132,51,147,18,52
TIC20-V,38,48,69,58,23,20,35,74,55,63,19,38
TIC32,39,39,36,66,40,28,17,35,18,46,9,12
TIF,24,17,18,35,25,27,9,25,4,27,7,9
tif11,30,27,31,44,35,16,15,27,9,63,10,5
TIF34,34,61,56,47,26,17,11,30,14,29,7,13
TIF3H1,189,174,196,264,139,127,79,158,83,249,43,49
TIF45,105,96,125,148,99,94,38,82,58,215,24,53
tif471,35,28,46,54,30,14,44,98,46,78,34,40
tilS,50,33,37,32,19,15,21,29,14,36,7,11
TIM14-3,40,32,29,32,15,12,8,13,12,21,3,7
TIM23,52,45,54,51,44,38,30,45,26,74,10,8
timm8a,23,17,11,16,14,5,16,39,22,37,8,18
TIP3-1,57,71,83,114,61,71,106,172,97,199,57,92
TIPARP,66,60,63,81,67,46,51,123,65,137,32,40
tipC,0,2,5,2,3,1,2,6,2,15,1,3
TK,5,2,5,7,5,6,5,18,7,18,4,12
Tktl2,34,41,40,68,38,16,25,50,25,62,24,24
Tldc2,35,52,66,77,29,25,18,37,20,46,7,22
TLL1,17,39,75,58,28,11,7,17,3,38,3,7
TM_1254,10,21,20,21,15,5,3,13,1,17,6,9
Tm9sf3,44,48,95,83,67,50,45,133,62,139,44,49
Tmbim4,80,39,45,42,39,21,24,43,16,76,12,23
tmem104,16,28,43,44,23,16,13,22,12,28,8,12
Tmem110,42,45,48,64,31,36,40,66,43,95,17,18
TMEM117,35,40,71,58,35,20,17,33,21,78,11,18
Tmem128,44,51,52,69,26,28,14,37,15,54,13,17
TMEM144,15,12,25,19,8,15,22,43,20,51,11,17
TMEM165,7,2,4,4,0,0,2,1,1,2,0,0
Tmem17b,172,142,128,200,205,166,109,155,102,275,70,94
Tmem184b,12,6,5,11,11,5,14,15,11,20,3,10
TMEM222,5,13,9,15,5,3,0,6,0,2,1,2
Tmem245,44,50,53,69,56,42,44,101,54,105,27,28
TMEM43,24,28,31,31,22,12,17,43,11,50,9,13
TMEM65,43,28,29,41,29,11,6,18,13,30,9,14
TMN4,72,102,148,170,84,68,59,173,70,187,39,85
TMN7,47,65,81,126,60,43,51,142,74,179,42,56
Tmod2,18,41,60,66,59,27,35,87,48,132,28,67
tmp1,28,36,42,53,15,12,23,56,12,38,12,11
Tmprss13,51,28,32,39,21,9,3,8,9,22,2,6
Tmprss6,63,66,89,151,110,50,67,180,84,165,39,73
Tmtc4,14,15,23,23,15,12,7,17,9,19,7,6
tnaA,97,63,64,40,23,28,19,45,28,63,18,25
TNC,18,31,30,38,22,12,13,30,15,35,4,8
TNKS,265,405,448,578,334,249,270,573,285,764,169,247
Tnks2,90,87,113,167,98,93,86,178,74,168,40,72
Tnn,0,5,4,9,2,6,2,16,5,6,3,3
Tnpo3,34,46,69,76,33,34,22,38,20,82,23,15
tobZ,3,3,2,2,2,2,3,3,0,3,0,3
TOC64,42,52,67,89,50,27,25,47,15,66,17,19
todS,13,18,45,35,21,4,6,21,10,42,8,8
TOE1,39,52,54,48,23,37,25,43,12,49,11,11
tol1,68,68,76,95,82,65,38,73,44,86,13,42
TONSL,1,3,2,2,2,0,10,10,9,10,9,8
TOP2,16,28,40,58,39,17,31,72,24,96,14,37
TOP3A,21,34,44,62,28,24,31,44,29,45,8,16
Top3b,60,87,131,140,102,75,90,162,78,228,63,68
topB,79,99,121,139,71,62,56,136,62,167,39,61
TOPH_07126,32,35,60,28,15,10,35,52,29,52,12,29
TOPP1,0,2,0,2,1,1,3,0,3,2,0,1
TOPP2,14,9,14,14,7,8,1,1,0,13,1,1
tpa,39,65,80,72,40,16,28,47,15,66,9,24
TPC1,9,27,43,26,15,8,16,33,17,27,6,13
TPC1A,7,4,7,5,4,8,21,50,40,25,18,27
Tpi,110,98,119,168,72,75,72,158,80,132,29,58
TPK2,10,11,16,14,11,11,18,34,10,15,7,8
TPK3,76,97,88,81,61,52,32,57,28,107,38,58
TPKC,25,29,26,29,15,14,16,15,11,30,7,8
TPPP2,76,82,77,103,64,45,25,71,44,100,14,14
TPS1,5,4,1,5,3,2,4,9,6,8,0,1
TPS5,10,7,16,21,20,4,11,25,11,38,13,7
tpsA,63,67,84,79,73,52,37,118,30,129,38,53
TPT,43,76,96,104,65,61,25,55,31,70,11,32
Traf3ip1,84,99,135,124,91,66,50,103,51,124,11,22
Trank1,0,0,0,0,0,0,0,1,2,1,0,6
trappc3,35,37,30,57,37,19,10,12,14,37,2,9
TRAPPC6B,6,9,5,8,8,2,12,26,12,6,1,7
TRAPPC8,13,20,36,28,17,20,27,56,23,43,19,41
TREH,14,11,19,16,11,4,7,8,10,22,2,11
treZ,17,31,33,50,33,24,18,52,36,80,9,17
Trf4-1,99,57,86,66,28,39,58,84,31,94,18,32
TRIM11,4,3,5,4,3,1,0,0,0,0,0,0
TRIM24,7,14,14,35,17,6,5,25,6,34,9,6
Trim28,1,1,2,4,3,1,2,1,2,7,0,2
Trim33,3,8,10,19,9,4,5,7,14,33,1,10
TRIM5,40,51,52,30,21,7,17,23,9,48,5,13
trim71,18,23,21,26,14,10,6,12,4,14,0,4
TRK2,14,13,20,28,13,9,19,32,25,29,11,15
TRM13,17,7,17,16,10,8,15,12,5,14,5,12
TRM61,51,46,42,48,42,37,22,33,16,53,9,13
trmA,54,70,61,66,43,27,101,70,46,128,44,169
trmB,32,48,55,60,50,30,52,96,46,92,22,38
trmH,3,6,8,6,4,4,2,4,3,3,0,1
Trmo,71,80,81,83,54,43,21,52,31,109,12,16
TRO,6,19,46,26,16,14,19,49,27,55,22,21
tropI,32,19,49,52,43,27,65,87,59,104,28,50
Troponin,9,7,9,11,3,2,24,37,32,13,1,3
Trpa1,69,69,81,80,35,33,22,54,23,72,12,28
TRPM1,2,1,7,4,2,2,3,7,5,14,4,5
trpt1,71,74,115,108,61,50,50,105,64,111,28,50
trt7,19,12,12,21,13,7,6,14,4,8,5,4
truA,0,1,0,0,0,0,0,1,0,1,0,0
truC,16,28,53,60,39,22,24,39,25,67,20,17
trxA,20,45,34,41,29,22,21,44,35,54,15,17
TRY3,27,40,73,113,58,31,36,89,26,99,14,33
TSC10B,12,23,16,18,16,16,33,47,33,16,6,7
tsf,38,66,86,199,136,99,59,109,51,175,38,67
TSP11,21,30,32,57,21,10,26,45,21,65,17,18
TSPEAR,107,113,129,125,78,89,79,172,104,206,34,74
TSPGSL018_17232,74,68,75,110,77,69,59,150,56,158,38,49
TSPGSL018_30470,2,1,0,5,1,1,1,0,0,3,0,0
TSR3,4,4,4,9,7,5,8,12,6,6,3,4
tssc1,12,5,6,7,3,4,8,12,7,11,5,12
Tssk5,21,26,35,37,15,16,32,41,30,47,18,17
Ttc1,17,19,13,11,3,4,12,30,9,20,7,9
TTC28,138,177,208,178,108,81,96,200,94,161,49,75
Ttc29,15,23,31,37,11,10,7,13,18,30,5,7
ttc30a,108,129,159,170,119,69,53,114,53,223,33,39
ttc4,48,53,59,65,34,33,31,34,29,49,16,15
ttcA,8,8,20,14,8,6,12,23,12,19,3,8
TTHERM_00316190,1,0,2,7,3,7,8,9,1,12,3,8
TTHERM_00355780,133,165,132,192,99,81,87,129,63,149,36,40
TTL4,10,4,8,13,11,9,17,24,14,17,6,10
Ttll1,84,62,69,99,56,41,16,31,15,74,13,11
TTLL11,137,145,197,165,60,98,61,154,78,230,51,66
TTLL3B,15,20,24,31,20,15,17,23,7,18,8,6
TTLL3D,14,14,28,36,12,11,20,29,10,55,13,18
TTLL5,59,80,125,144,70,35,32,66,24,145,21,43
Ttll6,1,1,3,9,6,3,4,14,2,20,3,8
TTN,238,227,215,181,97,116,78,156,78,150,34,69
ttuE,41,61,68,91,40,28,47,98,51,115,34,42
TUB,42,46,61,60,45,32,16,57,34,70,15,19
TUBA,210,190,210,162,132,127,86,257,125,257,66,147
Tuba3a,51,40,60,52,26,17,33,45,23,69,12,10
Tube1,8,8,10,13,9,6,13,28,15,22,9,5
TUBGCP2,42,42,52,63,49,39,32,56,29,76,22,39
tuf,65,82,95,103,50,42,35,61,27,75,18,20
tufB,34,44,54,109,59,40,38,81,22,118,8,23
twf2-b,108,137,174,198,77,86,172,293,132,223,95,117
TXN,173,163,185,147,50,60,76,229,72,195,38,82
Txnl4a,68,67,94,99,42,54,24,65,15,73,17,23
TXNRD1,9,14,22,21,15,4,3,14,15,40,2,5
TY1B-ML2,14,22,30,48,32,25,29,44,32,69,15,23
TY4B-H,2,1,3,2,1,0,1,1,2,4,0,1
TY4B-J,2,6,9,13,9,4,10,28,6,13,8,11
TY5A,31,36,45,67,38,20,56,70,57,83,24,40
tycC,62,102,107,64,51,41,47,107,43,119,35,52
tylN,7,20,15,12,12,6,15,37,22,43,16,7
typA,46,86,85,103,64,34,38,88,52,115,31,50
tyrP-A,40,31,41,51,23,17,10,29,13,62,8,12
tyrR,8,21,31,34,24,7,6,16,10,36,3,3
TYW1,108,141,164,236,116,79,36,95,48,194,17,27
U2AF2,27,35,21,45,20,9,10,26,3,23,3,5
U2AF65A,40,67,64,59,26,28,16,39,15,28,3,11
U2AF65B,203,147,147,223,154,223,101,207,109,365,56,96
U2surp,1,4,3,5,1,2,1,7,2,2,3,4
UAP1,2,2,1,8,2,0,4,9,8,12,2,3
Uba1,91,108,132,125,89,70,69,111,68,213,40,60
uba5,48,44,64,70,48,45,32,68,42,100,18,28
ubc4,142,143,139,135,53,70,108,190,108,169,69,100
UBC6,158,181,176,240,131,122,140,249,177,329,93,123
ube2d2,16,14,12,7,11,10,8,14,6,22,1,7
Ube2j1,99,122,133,172,68,53,59,81,76,176,32,32
ube2m,22,50,71,83,40,24,41,108,42,135,22,46
UBE4B,19,20,32,62,30,26,18,44,26,85,18,19
ubi3,197,105,107,115,67,64,48,93,47,141,24,34
ubiB,3,2,1,2,2,1,2,9,2,8,3,4
ubiE,67,70,72,47,23,25,23,27,18,39,6,12
UBP13,25,30,61,72,46,36,42,83,43,157,22,41
UBP19,251,306,327,470,238,222,143,245,128,394,73,114
UBP5,5,6,6,6,4,2,1,4,1,7,6,4
UBP6,41,30,47,74,46,40,33,62,42,84,20,23
UBP8,90,95,66,62,47,30,40,59,34,95,14,28
Ubxn11,9,13,12,21,15,10,20,27,8,31,3,11
UCH2,160,131,112,162,111,110,63,94,50,138,28,42
UCHL3,80,103,133,154,73,72,45,112,64,215,22,73
UCK2,5,6,12,6,9,4,2,2,2,7,0,1
udk,42,39,65,91,29,35,27,87,48,72,24,25
ufaA1,12,27,56,42,29,23,40,76,44,94,19,34
Ufd1l,6,4,10,5,7,3,0,5,4,5,0,2
UGDH,27,37,44,51,35,19,12,55,29,68,14,18
UGP1,129,209,260,269,109,111,79,178,81,226,45,74
UGT2B31,14,36,47,56,32,20,42,82,50,83,21,24
Ugt3a1,10,13,13,26,4,5,18,26,12,40,11,11
UGT80A2,82,63,100,102,51,56,37,82,41,122,23,48
UGT80B1,37,57,61,70,23,33,14,60,32,46,16,22
UGT84A3,16,28,35,17,14,10,28,51,34,47,19,43
ugtP,6,6,10,17,5,11,15,14,11,22,2,12
Uhrf1bp1l,3,6,12,11,4,1,13,20,7,11,5,8
uidB,34,42,33,22,10,12,30,71,34,34,12,17
ulk3,0,1,2,0,0,0,1,6,4,6,0,3
UMAG_03851,71,50,47,73,30,52,20,55,19,55,17,26
UMK3,5,8,8,15,6,2,3,3,2,5,0,3
unc-104,14,21,17,17,14,7,19,34,21,40,13,19
unc-22,77,64,69,110,30,24,12,24,12,38,6,8
unc119b,55,92,80,96,55,45,18,65,22,52,14,22
Unc45a,10,10,10,13,15,4,10,23,9,37,9,8
unc45b,6,24,18,25,14,8,2,12,4,13,4,4
UNC93A,131,142,171,182,120,89,57,121,71,182,23,35
Updo,6,26,43,26,22,25,23,49,24,64,18,22
upf1,205,195,173,244,191,177,180,388,237,500,78,206
UPL3,150,144,145,206,109,94,40,84,47,192,27,37
URA1,29,49,39,52,29,21,36,51,33,87,17,28
URA7,31,31,60,64,33,37,41,74,38,87,29,40
ureD,4,4,6,10,7,1,10,14,2,7,2,2
ureG,30,28,19,44,17,16,5,8,7,12,4,6
urg1,48,40,50,92,35,25,32,78,39,114,23,25
URH2,49,59,54,63,24,15,14,36,11,33,10,7
Uri1,20,13,18,20,14,5,2,6,2,15,0,8
urod,169,155,145,252,177,156,111,188,128,262,63,66
URT1,113,142,139,126,54,58,62,121,68,118,32,47
USP2,6,4,3,0,0,0,0,0,0,0,0,0
USP20,19,22,17,27,15,14,5,18,6,15,6,1
Usp36,8,9,17,0,0,0,7,5,3,3,2,1
USP48,0,1,1,1,0,0,0,0,2,0,0,0
USP5,12,14,13,21,10,10,25,46,18,42,25,24
USP53,5,8,7,9,5,13,6,8,9,12,3,5
Usp54,63,66,59,38,19,15,21,45,17,34,4,19
Usp6nl,21,27,36,86,52,42,29,79,34,110,17,26
Usp8,15,40,27,52,27,27,20,30,28,78,13,24
ustO,86,54,93,105,59,44,24,73,24,79,21,27
Utp3,21,26,33,38,18,7,13,35,17,26,9,14
UUAT1,12,14,14,26,23,14,19,28,19,34,4,11
UVR8,320,374,445,473,289,210,192,407,206,503,112,164
uvrD2,14,20,21,15,9,4,3,11,6,11,1,3
UX28_C0002G0017,17,33,47,31,23,18,11,18,12,42,7,4
uxaA,17,23,30,35,27,25,77,163,78,136,49,75
UXS1,85,71,111,143,54,81,40,87,38,122,32,26
v1g194255,48,63,66,106,46,57,63,156,56,124,29,68
v1g226592,12,31,28,21,13,9,24,26,14,37,9,14
v1g232160,68,56,69,110,49,38,34,70,38,130,23,24
v1g245966,7,7,6,9,2,9,8,6,2,3,2,2
Vac14,21,21,17,41,23,25,23,27,22,29,4,20
VAP,35,33,24,41,19,14,14,19,8,25,1,8
VCATH,101,144,123,159,55,37,48,84,35,93,25,24
VCPKMT,1,0,2,2,2,4,7,10,7,5,2,3
VCX1,65,88,111,168,97,51,80,130,71,214,34,56
VDE1,13,24,26,27,21,6,14,38,17,39,7,9
VH-PTP13,1,0,2,2,1,2,1,6,2,1,0,1
VHA-a3,27,45,84,70,45,25,23,53,31,134,21,31
VIII-2,48,39,35,59,49,42,18,33,12,69,21,16
VIII-A,42,56,75,99,50,48,37,77,36,93,15,32
VIP1,30,43,38,54,23,15,50,100,42,102,22,45
vma7,59,50,64,65,55,55,54,120,61,144,37,78
VPA0305,10,11,3,7,34,26,17,20,15,23,11,36
vps1,4,5,5,10,8,5,8,17,7,10,7,9
VPS10,65,100,135,87,75,51,37,67,30,133,26,46
VPS11,23,32,47,33,29,19,11,24,10,26,4,11
vps13a,147,154,208,342,196,182,160,333,149,452,126,153
vps13B,38,43,64,67,22,39,13,25,16,57,8,16
vps34,88,111,150,191,84,69,77,163,75,172,35,56
VPS35A,95,107,132,109,74,39,42,96,61,107,26,48
VPS41,5,8,4,8,2,2,3,10,3,5,1,3
VPS52,48,69,83,119,66,50,29,52,24,113,20,23
VPS53,90,63,92,80,50,62,47,87,47,112,25,29
VPS54,20,31,39,57,28,37,32,67,45,72,27,26
Vps60,16,17,32,31,17,7,6,13,14,50,6,5
VPS9A,13,47,51,48,21,20,20,49,20,71,13,20
VSR3,162,106,143,176,79,60,55,114,53,192,28,46
VTC4,32,38,43,55,40,26,20,33,21,66,12,14
VTE4,15,28,47,62,41,21,46,73,56,79,31,61
Vti1a,89,105,109,131,64,59,58,97,38,117,31,45
VWA3A,65,71,74,102,57,53,70,141,71,151,50,62
Vwa8,75,82,87,183,129,99,97,176,88,184,37,71
vwkA,0,2,1,61,30,28,20,41,19,65,8,14
w,171,230,249,315,181,150,127,267,164,350,69,98
warA,12,19,22,39,26,12,22,45,21,63,14,19
washc2,0,1,0,55,39,20,12,22,17,24,4,7
washc5,6,12,13,23,12,10,27,32,17,31,10,9
WBC30,0,0,1,10,2,1,3,5,1,4,1,5
WBSCR22,26,28,30,43,27,19,11,28,19,40,2,15
WBSCR27,27,24,33,70,45,41,13,9,8,94,3,3
wdhd1,123,140,175,216,95,69,84,150,87,172,35,41
Wdr34,77,69,105,117,69,46,30,75,41,118,16,29
Wdr35,274,324,382,435,228,179,192,391,159,420,89,177
WDR36,8,7,8,21,5,8,4,24,7,27,6,16
wdr4,11,8,6,10,6,0,2,3,2,3,3,2
WDR5,37,42,39,42,30,23,17,14,10,28,2,3
Wdr64,27,40,56,20,10,8,13,31,20,19,4,18
Wdr78,68,87,103,159,95,54,57,90,63,131,34,56
WDR92,109,102,125,169,86,89,50,96,62,179,17,39
wdsub1,1,2,4,4,0,1,2,4,1,2,4,1
wecC,1,1,4,5,2,0,4,15,4,5,4,5
WEX,12,11,9,12,11,4,6,7,6,10,1,2
WIN2,65,80,87,68,27,31,17,28,18,33,6,17
Wrn,45,66,85,89,48,33,56,90,45,87,21,38
WWOX,89,98,87,120,71,85,37,78,34,90,21,37
Wwp1,4,7,5,13,10,6,2,4,2,12,1,0
XBAT34,23,16,13,8,12,5,37,57,35,38,31,34
XBAT35,61,75,80,82,34,31,20,62,26,66,19,22
XBOS34,32,52,66,61,37,11,24,45,33,57,4,10
XGD1,62,88,93,93,53,39,53,96,54,121,39,47
XI-2,32,46,33,53,15,16,9,43,10,40,13,20
XI-D,8,2,4,5,4,5,7,24,14,11,6,7
XIAO,12,19,17,20,8,10,20,36,15,28,12,12
XPD,0,0,0,0,1,1,4,1,2,2,1,2
xpot,32,36,44,52,21,23,18,41,15,58,9,11
xpt,6,7,1,5,3,1,13,44,11,20,12,9
Xrn1,1,19,31,24,21,7,26,56,16,64,28,29
xylA,83,84,106,129,75,51,55,112,74,190,34,57
Xylb,92,74,79,134,88,77,95,185,102,190,38,70
xylS,40,41,65,98,71,50,46,110,56,114,22,36
y,34,57,104,66,36,25,89,174,92,150,40,75
YAF9,2,1,4,49,53,27,52,78,44,89,7,17
ybaR,96,118,156,145,70,64,45,92,50,147,19,32
ybeQ,4,2,3,0,0,0,4,4,0,7,0,4
ybhH,19,28,45,28,18,11,8,18,12,31,10,10
ybiA,24,37,38,38,29,21,13,55,35,55,14,24
YCF1,68,99,159,112,68,34,75,188,116,190,72,91
ycf24,37,58,83,110,61,49,58,89,48,146,20,43
ycf3,6,10,7,6,9,7,2,8,2,13,1,1
YchF1,7,9,6,13,12,7,5,5,10,13,3,2
yciC,147,153,198,159,100,91,43,125,64,203,38,61
YDA,3,7,14,16,4,6,7,12,12,25,6,9
YDC1,0,0,1,0,0,0,0,0,0,1,0,2
yddA,28,47,77,150,57,44,42,85,52,114,23,44
yddQ,72,96,94,167,101,80,63,122,64,150,23,34
YDJ1,3,14,10,11,7,6,0,1,0,6,0,2
ydjX,18,18,10,18,8,11,2,4,3,6,1,2
yecD,43,41,43,49,27,22,16,27,10,41,10,14
yeiG,16,14,15,15,17,4,8,7,3,14,2,4
yfkN,0,0,0,0,1,0,1,0,0,1,0,2
yghU,2,4,11,8,3,1,6,16,2,10,3,3
YGR125W,11,14,8,13,8,7,2,18,9,18,3,7
yihO,4,15,13,33,16,10,8,21,13,40,10,11
yjjL,11,15,13,12,2,2,3,7,2,4,0,2
ylyB,0,0,3,6,6,3,3,10,4,5,4,3
ymdB,1,3,1,4,1,1,6,5,3,15,0,1
yngI,0,0,0,0,0,1,0,0,2,1,2,5
YNR048W,6,3,6,3,3,3,13,28,16,25,3,11
YOD1,18,13,5,17,5,5,3,11,4,18,1,3
yojK,331,290,303,185,134,110,187,355,197,421,132,197
YPL264C,27,34,48,47,17,7,9,20,9,27,4,6
YPT1,27,23,34,38,29,18,9,18,8,47,7,9
YPTC4,35,47,44,64,28,27,15,36,20,56,10,18
yqfA,1,11,15,22,10,9,4,16,4,40,5,11
yqjG,74,95,102,111,67,60,57,95,60,156,42,62
yrrM,1,10,4,4,7,4,8,10,2,8,1,1
ytcJ,11,11,15,14,3,5,3,7,3,10,3,7
YUC3,9,13,17,23,6,6,15,33,11,20,10,13
YUC8,45,62,85,52,37,24,53,154,63,118,50,50
yvdB,20,28,26,25,18,14,3,10,4,24,9,4
ywhabb,4,2,2,5,5,2,5,12,7,6,4,5
ywqA,14,28,33,34,32,11,31,43,18,50,13,15
ywtG,61,95,109,126,57,52,39,102,50,121,22,39
yxeH,11,23,30,26,12,4,8,5,7,21,3,5
Zan,24,25,27,44,16,8,20,49,12,41,12,11
ZBBX,45,53,88,104,39,36,51,116,50,127,34,43
ZBTB11,8,3,3,8,1,0,5,6,3,11,4,6
zc2hc1a,27,34,34,35,26,19,21,37,5,28,6,12
ZDHHC14,50,37,55,46,32,21,22,47,11,41,8,11
Zdhhc3,37,26,24,27,6,7,8,28,14,18,5,7
Zdhhc8,11,20,48,63,20,22,23,44,27,83,31,22
Zdhhc9,37,42,41,53,34,19,22,63,43,72,15,18
ZFP36,166,172,177,196,122,93,72,168,89,206,38,59
Zfp36l1,6,8,13,20,7,3,13,19,13,22,4,2
ZFWD4,34,34,45,53,31,22,21,63,31,69,14,22
zgc:153521,13,15,13,28,16,21,13,11,6,35,6,8
zgc:56576,4,10,13,11,6,2,3,3,2,4,1,3
ZGRF1,47,61,74,87,49,30,50,108,58,138,35,37
ZIFL2,30,35,31,36,25,18,43,72,35,66,37,21
ZIP11,68,54,55,42,34,19,30,49,30,94,19,19
zmpB,47,53,71,108,39,27,43,55,17,48,14,22
Zmynd10,131,118,171,170,103,80,36,75,48,160,22,28
ZNF470,18,19,27,30,14,9,3,11,5,4,2,4
Znf598,17,30,28,78,69,71,39,64,30,98,9,24
ZNFX1,29,32,40,52,22,28,19,41,16,46,8,15
Znhit2,24,31,37,27,26,20,15,32,11,51,11,12
Znhit6,0,3,6,0,0,0,7,10,4,7,12,15
znrf3,13,18,25,45,9,16,8,32,12,53,11,12
znuC,54,46,50,72,36,17,20,49,23,63,8,18
