Gene,Hw1-4a,Hw1-4b,Hw1-4c,Hw2-4a,Hw2-4b,Hw2-4c,Wt1-4a,Wt1-4b,Wt1-4c,Wt2-4a,Wt2-4b,Wt2-4c
pth,8,7,2,7,16,9,10,4,30,8,14,25
PTPMT1,6,8,7,5,5,5,5,10,12,12,6,14
ptprf,26,10,17,29,20,18,17,12,37,16,7,20
PTSG_11094,24,15,15,32,24,22,20,21,40,20,22,53
PTTG_06795,1,3,2,2,1,2,2,4,10,0,2,9
PU1,12,12,10,36,23,24,16,22,47,19,11,31
PUB3,25,13,10,41,33,19,26,30,61,28,34,67
PUB50,5,3,0,2,2,1,11,6,33,10,5,12
PUB51,15,7,7,16,17,8,15,19,54,23,17,43
PUB51,8,5,3,18,7,5,18,14,31,14,14,30
PUF6,60,43,28,84,55,38,56,43,143,55,57,161
pum,47,46,25,66,44,50,22,27,71,30,15,31
pum,52,33,30,73,44,46,26,27,77,35,19,51
pum1,59,35,37,67,40,38,34,48,115,40,47,127
Pum2,34,30,24,22,18,21,48,42,88,33,32,86
PUMP1,20,21,8,23,23,25,5,1,9,4,6,12
PUMP2,41,23,24,44,34,33,14,20,55,26,14,42
PUMP3,1,1,1,1,1,2,3,2,2,0,3,5
PUMP5,347,223,168,423,311,263,177,198,507,223,154,393
PUMP5,85,77,53,73,44,20,55,41,131,66,31,119
purD,58,32,33,81,53,48,34,26,87,25,19,57
Pus10,2,2,0,4,4,6,1,4,7,3,4,6
pus2,32,23,19,56,32,24,33,33,87,29,29,70
PUS7,22,15,19,27,12,11,7,11,34,20,8,22
PXC1,18,24,13,30,24,17,29,35,94,47,42,93
Pxk,39,27,20,66,45,27,16,23,65,29,18,60
Pxn,165,116,100,264,170,148,96,116,267,123,172,317
PY01155,76,41,33,68,73,66,50,55,123,56,40,144
PY06059,116,124,98,274,119,130,56,73,157,50,30,106
PYK,152,124,78,163,125,95,74,57,131,75,73,183
PYK,756,534,386,1283,833,755,450,459,1240,550,453,1231
pyk3,83,81,60,76,61,47,19,34,55,27,36,61
Pym,31,29,19,47,35,13,18,11,42,11,13,29
pyr-1,32,36,20,65,36,30,56,53,138,36,36,94
PYRAB13990,11,6,4,13,20,19,20,17,40,40,19,68
pyrBI,213,146,159,285,185,173,68,63,175,62,70,162
QSOX1,15,4,12,41,21,16,17,13,49,7,14,27
qtrt1,36,20,18,55,24,26,38,27,92,30,31,72
qua,37,29,28,43,30,34,8,14,27,12,11,28
r,13,15,22,34,16,11,15,16,65,33,40,61
R1,341,268,175,411,295,240,258,237,627,259,298,648
R1,0,0,1,2,0,0,4,2,4,5,3,7
rab-6.2,69,71,52,105,50,46,32,34,92,33,46,96
rab11A,13,13,11,16,9,14,3,7,18,8,8,18
RAB1B,24,18,15,27,22,23,12,15,46,10,5,17
RAB3GAP1,13,16,14,31,26,16,7,10,17,11,13,27
Rab4a,29,23,17,71,37,36,35,40,73,26,34,77
RAB5,41,33,26,44,24,20,13,11,35,18,8,40
RAB5A,17,8,12,25,17,25,10,12,39,14,20,32
Rabac1,13,7,6,18,15,12,7,4,10,5,6,5
RABGAP1L,34,26,20,35,29,17,10,14,37,14,16,30
RAD16,14,11,9,26,13,13,19,16,29,11,15,32
RAD23B,21,11,10,26,14,14,17,24,60,24,14,43
RAD4,32,23,9,44,38,26,28,23,68,23,23,55
Rad50,44,30,28,72,55,45,71,74,215,72,75,207
Rad54b,21,13,11,27,20,17,25,21,63,26,18,66
Rad54b,1,1,0,6,2,3,3,2,6,1,1,4
RAD5A,297,213,164,358,272,221,153,167,443,191,154,406
RAD5A,12,14,9,20,17,15,9,13,45,20,15,46
RAD5B,55,36,20,44,46,37,51,29,133,48,42,109
RAE1,67,56,43,71,48,32,57,56,143,54,81,153
RAE1,83,49,45,92,68,50,43,47,131,38,43,85
Rai14,27,30,18,35,30,21,12,8,37,11,13,35
RAI14,14,7,3,11,14,8,6,4,19,4,2,5
Rai14,5,2,5,6,6,2,3,2,7,3,0,2
Rai14,72,51,42,61,65,45,41,36,97,36,37,72
Ranbp2,139,100,93,129,89,88,38,57,87,64,40,91
RanGAP,8,5,1,11,4,3,11,9,12,2,10,19
ravA,54,32,14,59,32,22,47,38,101,46,39,109
rbcL,5,2,4,7,6,5,8,12,25,6,4,20
rbcL,194,139,112,248,194,163,203,161,390,212,114,343
rbcL,0,0,1,1,2,0,0,0,4,3,1,3
rbcL,93,79,49,186,160,121,67,51,222,91,50,151
rbcL,76,90,49,150,97,102,78,68,191,81,66,162
rbcL,432,304,253,483,385,362,349,283,775,406,239,816
rbcL,71,50,42,80,57,52,76,63,170,72,42,164
RBCMT,1,2,2,2,1,3,10,9,17,8,1,4
RBCMT,37,23,11,27,23,20,13,7,32,14,11,21
RBG3,26,26,13,34,35,27,14,11,35,14,11,20
Rbm17,24,14,11,30,20,11,27,18,49,16,25,41
RBM17,122,78,61,181,125,102,35,35,117,43,42,104
RBM25,4,2,0,7,6,4,4,9,24,11,5,20
RBM25,56,28,22,60,46,34,20,28,73,25,46,79
Rbp1,41,36,26,57,60,39,14,18,57,11,20,62
Rbx1,42,25,21,58,30,26,18,15,44,9,24,54
Rcbtb2,36,32,29,43,25,27,11,12,50,15,6,23
RCBTB2,121,72,52,145,117,77,72,71,191,99,83,203
rcc1,67,33,27,69,57,33,50,51,163,59,68,187
rcd1,41,30,33,96,62,54,49,41,98,55,42,129
RCJMB04_7l9,91,71,58,108,94,72,48,68,118,41,41,99
Rcn1,105,86,75,168,137,86,90,65,200,98,131,289
RCN3,68,47,35,94,69,44,31,29,92,25,45,71
RCN3,23,12,14,19,14,17,22,18,51,16,25,42
rco-3,68,45,26,104,57,38,42,34,109,46,70,145
RD21A,175,132,71,217,155,121,78,66,220,97,67,168
RD21C,154,107,98,149,90,110,60,94,221,73,53,138
rdgA,7,8,3,12,5,3,10,10,22,15,22,44
RDH11,14,8,6,18,10,12,8,19,50,14,18,37
RDH14,52,44,45,28,22,21,15,27,62,32,29,58
RDH8,31,20,3,13,11,13,4,6,22,12,12,38
rdpA,32,13,23,72,60,58,44,59,151,52,66,139
RDR1,124,60,49,185,146,106,64,50,124,70,63,141
RDR1,5,7,3,5,4,0,8,4,12,3,5,12
rebM,14,7,7,23,22,16,4,2,12,5,6,11
recA,75,53,30,106,57,53,29,28,82,35,17,61
regA,40,33,22,73,40,46,2,4,10,3,5,17
REL2,10,11,6,5,5,1,7,0,8,3,1,8
relA,40,29,20,48,49,27,41,55,148,58,67,153
retsat,148,105,71,127,72,73,206,224,596,272,308,636
retsat,50,24,28,46,41,40,11,14,41,19,3,49
retsat,15,7,16,57,43,26,29,31,84,25,24,55
retsat,20,17,11,15,8,13,9,7,21,10,8,26
rev1,3,3,4,12,7,4,4,4,8,5,3,9
REV1,80,69,48,137,86,66,28,25,104,45,48,115
REV1,87,74,77,91,65,66,27,29,86,31,41,101
REV1,32,43,11,47,30,26,18,11,32,10,17,38
RF_0381,122,102,83,292,176,166,67,78,170,67,42,115
RF_0381,3,7,2,66,35,41,65,61,190,69,61,139
RF_0381,67,53,44,114,85,98,60,52,126,66,77,143
RF_0381,50,35,35,85,53,53,52,43,143,51,89,161
RF_0381,54,45,30,79,39,35,19,21,64,21,16,58
RF_0381,106,89,57,120,90,83,44,63,139,58,47,111
Rf1,269,207,165,434,298,254,128,134,392,150,97,281
RF55_6349,72,57,15,100,65,57,60,64,155,63,88,160
rfbE,60,47,29,53,51,28,22,35,86,33,26,71
rfc1,51,49,32,90,79,70,72,87,204,64,58,156
RFC1,148,109,69,185,128,136,66,47,168,69,69,145
RFC4,140,118,69,195,154,112,60,51,138,46,75,169
RFC5,13,8,6,17,15,10,10,6,26,14,27,39
rft1,251,165,124,306,226,189,109,86,281,122,83,264
RFXANK,33,22,28,81,60,61,35,35,127,40,54,104
RGLG2,2,2,1,2,3,3,1,3,6,2,2,5
RGLG4,47,27,16,47,23,24,16,25,50,22,12,49
RH17,16,7,14,31,21,16,6,9,18,9,1,19
RH35,47,33,17,65,39,42,47,47,132,57,51,161
RH35,71,47,40,111,63,66,56,49,139,81,94,201
RH46,89,67,48,153,94,94,56,61,155,47,34,95
RH47,30,20,34,48,25,31,22,18,70,23,36,69
RH56,47,23,27,53,37,37,28,26,60,25,16,44
rha-1,66,38,42,135,90,79,60,60,162,36,85,159
RHA1A,103,93,80,287,188,151,86,139,300,115,127,254
RHAG,46,22,15,32,32,25,16,18,44,19,22,43
RHBDL3,54,29,30,92,51,56,1,1,17,6,13,14
rhlG,32,19,17,69,39,32,62,82,174,72,169,226
RHM1,0,0,0,0,0,0,0,1,1,1,1,3
rhp16,7,5,2,8,6,14,5,1,13,16,7,23
rhy-1,69,48,38,99,79,52,20,17,45,25,33,61
RIB2,3,2,2,3,4,4,5,3,11,11,3,19
ribA,15,5,6,14,10,7,8,6,24,1,3,12
ribB,69,51,33,68,46,45,28,23,55,19,32,48
ribBA,47,43,33,33,24,22,19,15,47,19,14,35
ribBA,9,7,9,16,12,10,7,12,15,10,16,24
ribD,15,6,6,13,14,8,4,2,10,4,3,7
rihA,29,19,11,13,7,13,10,9,30,10,7,35
rihB,222,206,163,376,267,230,139,142,375,155,119,337
rlmJ,1,3,0,1,3,0,4,3,15,1,4,11
rlmJ,25,18,17,26,11,15,9,5,25,10,15,27
rlmJ,280,203,192,365,248,222,171,191,489,180,115,358
rlmJ,42,35,20,46,30,32,13,17,45,16,12,39
rlmJ,5,13,3,11,12,4,3,5,17,4,4,8
rlmN,31,16,14,66,30,30,9,14,25,4,12,23
rlmN,26,15,11,41,32,23,16,19,49,16,6,19
rluA,4,13,1,12,9,5,10,20,25,16,4,35
rluC,44,29,23,59,35,30,21,22,46,7,8,24
rluC,21,21,10,45,37,29,38,36,68,37,42,91
rluC,14,18,18,18,20,15,29,32,80,32,18,56
rluD,4,5,1,10,8,4,9,13,29,19,13,25
RMR6,21,14,11,11,11,7,3,6,9,4,4,7
Rnasel,48,28,39,56,27,34,21,24,66,31,13,55
Rnf103,21,14,9,23,21,26,7,13,30,16,5,12
RNF103,8,4,2,6,6,5,3,7,15,4,11,25
Rnf114,50,38,50,79,61,35,32,24,80,25,24,73
RNF115,27,21,18,60,37,31,34,20,88,27,24,44
RNF13,16,10,20,36,16,13,13,10,30,8,1,9
Rnf13,65,47,33,135,88,71,68,44,168,72,38,122
RNF14,15,13,6,1,5,3,3,6,10,4,6,7
RNF149,7,6,5,11,6,5,1,3,8,4,0,4
Rnf165,28,27,23,11,8,10,31,34,74,33,34,90
Rnf213,0,0,0,1,2,1,2,1,8,0,0,4
rnf213a,64,36,19,76,83,43,38,44,126,63,45,136
rnf217,17,19,14,42,26,19,24,26,70,21,19,61
RNF25,41,34,19,57,38,28,16,17,55,28,16,41
rnf44,128,51,69,137,79,72,28,23,86,32,52,97
rnf44,56,48,34,74,51,46,13,24,44,22,33,50
RNF44,28,24,29,55,46,26,9,17,33,16,7,21
Rnf5,270,188,146,337,213,188,127,125,321,132,167,337
rngB,16,6,5,14,11,7,1,2,6,2,6,4
rngB,9,12,8,8,5,3,10,14,33,12,13,30
rngB,42,25,21,21,14,24,14,10,27,9,4,16
rngB,20,13,14,23,13,21,10,14,27,11,8,21
rnhA,16,9,3,17,6,7,18,4,30,11,9,40
rnhA,72,39,37,72,49,40,47,38,103,37,41,78
rnhA,59,54,59,111,57,47,27,24,67,52,43,101
rnp24,119,84,81,155,120,104,68,58,130,56,54,130
RNR1,8,6,8,16,9,10,11,7,17,9,8,18
RNR1,30,26,33,77,50,40,22,30,67,41,28,66
RNR1,230,179,160,384,259,253,182,179,453,166,263,478
RNR1,42,39,20,55,35,47,19,22,59,17,18,52
RNR1,292,232,199,482,322,254,391,410,1065,362,453,893
rotA,29,18,16,32,28,21,12,7,30,13,19,41
rp2,3,4,4,8,5,7,6,2,15,14,11,18
RPA1,33,18,15,56,31,39,37,35,110,44,40,91
RPA1,5,6,3,12,13,6,3,6,11,15,10,35
Rpa1,329,247,198,497,361,284,195,186,616,260,248,629
RPAP3,21,8,10,30,28,12,29,24,90,42,60,161
rpc2,86,54,32,137,102,78,92,64,188,83,135,216
rpc53,142,105,87,188,115,102,52,61,180,77,58,161
rpl-22,171,169,154,211,110,126,77,73,159,92,109,262
rpl-22,107,117,125,104,90,76,52,44,99,40,56,126
RPL10,104,104,119,145,86,66,30,65,114,49,41,129
rpl1002,61,50,46,91,59,42,25,40,69,25,13,46
RPL10A,277,297,329,228,207,214,73,78,167,66,90,206
RpL11,67,88,66,103,75,53,28,13,56,21,16,62
rpl1102,101,114,95,122,104,106,55,59,105,43,35,118
rpl11a,25,18,10,66,32,34,33,37,75,19,37,76
Rpl12,47,34,45,37,35,26,20,14,36,14,20,44
rpl1202,110,106,123,121,104,69,58,47,124,40,31,98
rpl1202,258,300,355,347,224,166,111,138,239,88,93,247
RPL14A,201,188,192,183,146,135,80,63,138,59,42,125
RPL15,119,124,102,165,90,85,48,61,169,53,18,76
RPL15,186,195,201,330,182,165,87,115,217,59,58,186
rpl16,130,107,69,232,145,132,106,125,251,114,106,244
RpL17,955,1141,1285,1234,846,769,254,311,640,210,196,549
RPL18AC,147,143,80,172,124,83,59,60,145,52,81,170
RPL18C,67,57,45,60,49,43,31,22,73,28,33,80
RpL19,166,164,157,238,174,124,80,91,197,80,82,207
RPL21,82,167,195,114,81,85,38,44,84,29,33,159
RPL21A,322,260,204,213,119,117,170,170,425,190,216,495
rpl22,8,4,12,38,31,19,16,11,38,9,8,18
rpl2302,97,132,154,111,88,73,41,38,87,34,56,140
rpl2302,71,138,133,122,91,78,50,58,121,52,28,109
Rpl23a,21,23,29,24,8,14,10,13,27,10,5,27
rpl24,149,165,147,241,158,144,33,21,84,30,21,63
RPL24,248,184,196,218,132,123,68,78,169,99,98,244
RPL26,43,40,33,40,18,14,10,18,22,20,19,48
RPL26B,43,29,23,39,33,21,9,8,31,11,14,34
RPL27,48,58,66,57,48,40,21,17,30,12,12,30
RPL27A,478,572,667,532,462,389,318,356,664,251,276,840
Rpl28,165,155,145,209,120,85,51,44,135,43,47,141
RPL3,1,2,2,2,1,4,11,27,38,13,5,16
Rpl3,615,649,573,854,782,604,446,534,714,481,663,1048
Rpl30,51,23,35,57,30,32,16,17,65,25,28,50
Rpl30,108,93,70,127,84,86,92,76,209,69,65,195
Rpl30,58,30,32,37,43,21,27,21,75,28,16,37
RPL30,181,207,263,191,202,176,83,103,196,79,120,254
RPL30,173,216,231,217,154,155,71,84,151,43,113,204
RPL34,104,136,114,110,113,69,41,61,119,50,39,125
RPL34,232,180,131,326,200,193,128,121,332,145,139,284
RPL34,134,171,125,222,144,130,60,109,246,103,66,179
RPL35,63,52,40,61,47,33,17,19,64,22,16,37
rpl35,739,578,504,1070,660,572,327,386,896,396,462,958
RPL35,82,73,68,78,62,52,15,25,38,9,14,37
RPL35AC,332,350,384,334,233,208,152,170,357,165,175,513
RPL36A,57,60,44,69,33,40,24,34,54,29,7,35
RPL36A,67,70,43,75,43,38,32,57,79,33,14,52
RPL37,271,250,238,279,202,164,97,108,212,76,36,200
rpl401,177,155,119,228,138,114,69,82,193,73,97,203
rpl401,279,225,179,357,232,176,117,139,317,140,122,402
RPL40B,41,48,65,54,49,33,210,159,189,179,337,387
RPL5,548,462,400,748,423,387,223,219,608,246,282,688
RPL5,545,458,391,850,528,442,372,341,879,366,519,1192
RPL6,258,181,162,295,216,145,89,84,266,91,78,258
RPL6,427,451,513,567,408,360,186,192,517,105,118,269
RPL7A,397,353,312,433,263,258,171,213,438,206,216,506
RPL7A,424,481,473,762,529,450,216,235,530,188,304,665
RPL7B,561,586,599,676,411,359,287,290,682,274,191,597
RPL7D,122,130,132,88,57,57,35,80,127,43,32,114
RPL9B,91,86,116,106,98,72,46,50,88,36,33,110
rplE,51,40,34,144,113,105,45,47,143,51,74,128
rplM,291,259,222,504,383,336,239,223,590,252,314,614
rplO,59,63,47,263,185,144,64,53,194,52,99,180
rplP,64,48,50,174,118,92,75,88,286,114,143,258
rplP,24,17,14,52,34,41,28,21,66,42,55,88
rplP,26,22,23,84,46,42,25,31,60,25,40,102
rplQ,38,37,20,112,73,57,14,23,54,24,22,63
rplS,25,17,13,38,13,13,10,15,37,5,11,26
rplU,32,21,20,55,45,39,20,19,48,15,12,26
rplW,39,51,39,126,74,79,30,39,106,33,39,95
rplX,34,25,22,99,101,56,31,28,73,34,31,67
RPN10,128,100,96,201,142,112,68,79,163,81,112,208
RPN2A,325,227,174,545,366,335,241,212,557,212,281,581
RPN8A,263,163,94,268,187,165,59,43,164,90,124,267
rpoB,64,52,34,73,46,33,75,64,199,75,61,162
rpoC1,68,45,25,65,58,41,48,43,124,67,64,134
RPS12,272,305,304,504,287,222,149,166,426,139,159,404
RpS12,79,79,85,99,77,72,27,58,96,24,30,88
RPS13,386,495,535,413,342,291,96,119,209,77,102,263
RPS13,49,27,33,73,42,33,34,30,129,53,55,143
RPS15,18,8,7,17,19,12,13,20,41,22,13,47
RPS15,8,6,1,7,4,6,8,4,10,2,4,8
RPS15,210,210,200,253,196,160,105,120,281,120,140,316
rps15a,200,277,280,248,202,150,90,106,250,93,80,259
RPS16,86,72,69,119,104,77,39,47,112,59,36,89
RPS16,777,806,946,929,684,622,354,408,823,281,331,860
RPS17,144,174,170,69,63,52,58,60,150,66,39,139
RPS17,56,36,49,61,46,36,22,20,56,28,13,41
RPS18,151,148,184,137,105,74,75,76,128,54,88,159
RPS18,21,22,37,44,25,11,9,17,26,7,21,36
RPS19A,22,18,22,48,29,21,10,10,19,12,5,23
RPS19A,64,82,86,105,65,63,24,34,63,23,21,62
RPS19B,99,87,65,212,147,119,65,52,120,46,24,80
rps20,62,70,91,58,58,42,20,22,72,20,14,42
rps20,67,51,47,57,48,37,23,29,64,21,21,57
RPS21,29,56,50,42,33,42,13,9,33,5,25,64
RPS21,37,33,36,35,26,19,14,15,27,4,9,27
RPS23,48,54,71,71,44,41,20,21,50,18,40,74
rps25,158,153,138,207,152,118,70,73,140,68,47,154
RPS29,127,106,108,191,135,102,53,73,161,50,45,120
RPS29,35,32,21,45,32,34,22,15,45,16,23,43
RPS3,43,26,30,74,46,31,21,23,63,31,11,47
RPS30,32,33,29,35,26,18,16,21,36,13,10,31
RPS3A,52,51,56,93,56,41,20,25,68,24,14,36
RPS3C,363,297,335,418,281,264,155,175,366,189,173,405
rps4x,171,143,129,244,157,129,99,111,249,93,60,198
RPS5,287,291,292,304,239,231,167,206,399,179,159,371
RPS6,73,62,45,101,68,52,40,24,75,43,43,111
rps6,265,220,207,261,165,161,122,121,306,148,143,331
RPS6,88,82,55,150,103,95,78,60,189,80,124,187
RPS6,22,13,9,48,30,30,10,19,38,19,21,62
RPS6,19,16,4,25,13,14,8,9,21,8,7,21
RPS6,441,447,567,706,542,458,250,343,571,203,210,531
RPS7,95,116,89,79,75,63,40,48,101,35,45,89
RPS7A,391,420,337,579,390,318,186,235,493,216,250,593
rps8,100,94,81,138,79,76,46,48,106,43,34,116
RPS8B,271,290,290,409,280,212,114,179,336,131,158,337
RPS9B,305,327,401,305,245,217,118,152,278,126,168,400
RPS9C,21,30,21,27,22,16,8,14,14,19,13,43
rpsA,16,6,3,7,8,3,5,3,20,5,5,10
rpsA,69,59,45,64,46,43,36,29,88,47,24,77
rpsA,14,7,3,10,7,7,8,3,10,4,1,10
rpsO,82,67,49,145,95,90,86,86,219,100,92,237
rpsO,36,34,22,95,85,67,17,21,56,22,28,45
rpsT,15,9,4,54,55,39,17,18,57,24,14,51
RPT1A,203,139,100,242,191,116,98,107,259,113,114,272
RPT3,28,21,11,24,14,11,13,10,29,21,4,18
rpusd1,5,5,2,11,6,3,2,0,4,2,2,3
Rraga,1,1,1,1,0,0,2,6,6,7,4,7
Rrbp1,129,40,61,179,104,81,88,102,236,67,96,218
RRN3,30,16,8,31,30,15,18,20,55,16,22,41
rrp41,16,17,16,27,23,16,15,11,33,11,8,22
RRP44A,55,38,24,64,47,39,53,41,134,47,30,94
rrp5,4,6,6,6,5,6,9,13,15,3,9,19
Rrs1,117,104,62,159,106,102,75,75,179,64,57,146
RS31,85,78,54,62,43,34,28,25,55,24,20,76
rsgI3,122,65,54,113,77,69,43,46,101,45,43,109
rskn-1,234,178,133,239,155,161,70,56,207,98,119,273
rskn-1,71,38,27,54,38,46,10,13,47,14,22,29
rsmA,159,106,92,313,242,177,113,105,274,164,116,344
rsmB,2,5,1,4,6,2,6,7,9,6,4,6
rsmF,9,8,2,11,3,3,0,1,4,2,2,10
rsmF,793,601,446,989,739,620,315,358,839,352,447,947
rsmH,91,75,58,131,105,75,17,15,58,28,17,57
rsp-4,57,47,40,79,39,39,33,27,91,26,23,79
RSP1,88,52,42,109,60,53,43,38,97,30,32,54
RSP4,185,120,107,297,189,174,47,46,131,21,14,57
rsph10b,109,83,68,116,80,72,55,47,146,66,58,152
RTase,46,36,25,90,59,59,100,78,264,142,188,390
RTase,55,26,15,37,15,19,21,19,57,24,15,68
RTCA,96,55,58,109,81,65,98,79,222,86,91,231
rtcb,44,31,23,70,41,43,34,41,70,30,37,103
rtcB,77,47,33,94,63,45,26,34,90,32,29,69
rtcB,22,9,8,30,31,18,13,12,45,14,10,42
rtel1,83,67,51,142,80,69,64,73,183,75,100,236
RUB1,86,58,53,166,96,85,71,54,167,60,87,192
RUB1,78,50,32,166,94,91,46,42,112,51,59,137
RUB1,43,42,20,70,70,57,45,39,143,74,53,141
RUS2,24,16,10,40,36,18,20,26,68,24,30,66
rutB,10,11,6,5,12,10,12,10,35,15,17,36
rutD,31,31,25,62,44,29,40,49,105,47,60,125
ruvbl1,266,234,157,359,251,187,188,157,495,217,245,528
Rv1533,120,87,73,208,155,113,107,103,259,122,118,316
rvb2,43,18,14,66,47,42,23,25,81,34,25,75
RZ1C,63,53,31,87,59,50,27,30,81,43,34,77
S58_31510,106,75,64,93,78,70,45,44,124,45,43,125
SAC1,48,42,37,74,61,58,32,42,122,38,50,124
SACOL0050,54,47,49,195,159,111,68,61,204,66,69,158
SACS,83,73,53,117,92,60,84,68,241,69,134,292
SACS,11,7,6,33,8,8,13,13,43,7,15,52
SACS,3,2,1,13,3,4,1,3,7,4,13,12
Sacs,25,15,8,11,9,4,35,32,109,52,46,107
Sacs,10,10,14,14,10,4,15,20,64,29,56,85
SACS,7,8,1,5,10,5,11,7,24,8,6,19
SACTE_4363,32,21,9,36,53,30,60,64,183,56,57,157
SACTE_4363,2193,2840,1776,1917,3069,1872,1289,1618,1708,2191,2534,4100
SAE1,46,53,46,77,58,50,45,29,84,35,17,70
SAHH,290,261,269,524,393,352,293,323,654,289,232,616
SAHH,103,83,58,151,123,94,53,58,123,68,46,111
SAM1,230,168,155,262,186,160,120,146,324,181,140,359
SAMC2,71,46,35,72,50,45,71,79,168,84,130,230
SAMHD1,16,13,6,4,13,10,4,5,15,7,2,17
SAMHD1,41,31,28,14,5,9,17,21,51,17,29,58
SAMHD1,1,4,1,2,2,2,6,1,6,8,3,6
SAMHD1,1,3,2,1,0,1,1,2,4,2,3,7
SAMN05216236_12253,21,11,12,38,22,23,13,8,28,14,13,24
SAMN05444159_3017,2,0,2,4,2,1,0,0,0,0,0,0
SAMN05878437_2236,69,57,42,143,102,90,69,92,187,81,118,218
SAR1B,67,67,37,83,64,53,60,67,134,80,39,124
SART1,120,84,83,219,135,121,75,63,181,65,78,179
SART1,45,36,29,34,30,25,22,35,66,31,14,47
SASS6,63,39,39,92,66,50,50,52,157,63,59,151
SBE1,11,12,2,29,20,17,21,18,48,14,21,45
sbk1,39,40,27,100,61,67,35,36,110,38,36,113
SC34,65,94,94,79,87,62,43,72,121,162,70,186
SCLY,13,4,4,11,2,10,5,11,32,8,4,20
Scn10a,40,38,24,13,14,12,11,6,19,7,25,19
Scn10a,38,25,21,26,12,14,1,3,13,9,8,27
SCN10A,41,25,21,79,57,52,31,38,71,60,52,136
Scn10a,1,0,0,20,13,6,9,7,21,14,9,23
Scn10a,37,20,18,98,88,59,27,45,93,40,50,96
Scn10a,83,78,51,124,87,80,31,28,98,36,45,99
Scn10a,46,38,35,83,58,49,36,49,141,50,51,122
Scn10a,19,15,18,41,40,34,6,8,21,11,25,28
Scn10a,48,29,34,46,31,23,17,15,45,17,13,44
Scn11a,33,33,26,44,30,23,9,10,19,6,22,25
SCN11A,2,0,0,8,13,7,37,40,104,60,106,150
Scn11a,69,44,43,87,61,56,50,62,129,49,52,106
Scn11a,35,23,22,101,60,50,48,36,96,34,25,95
SCN11A,9,4,2,14,4,7,2,4,24,14,10,27
Scn11a,18,8,15,53,40,35,26,19,64,24,35,106
Scn11a,109,88,47,128,73,87,45,49,112,60,53,142
Scn11a,69,62,58,122,74,73,68,63,150,62,72,153
Scn11a,22,8,3,15,17,7,25,25,59,32,41,76
Scn11a,44,36,27,47,18,31,11,17,41,17,25,63
Scn11a,106,95,67,155,80,100,28,27,75,30,60,110
SCN11A,14,6,7,22,20,16,6,7,31,10,15,26
Scn11a,102,75,60,141,77,88,59,70,183,70,87,221
Scn11a,33,28,27,96,48,48,35,40,121,48,58,111
Scn11a,11,11,5,26,15,16,16,20,36,16,13,33
Scn11a,45,37,27,115,61,67,34,36,110,43,64,141
Scn11a,219,156,130,287,175,172,80,68,237,90,113,199
SCN11A,66,73,45,120,100,58,10,18,58,27,19,49
Scn11a,76,63,48,118,89,99,95,75,251,104,118,230
Scn2a,31,22,17,36,27,16,23,23,59,29,37,70
Scn3a,37,25,18,56,49,36,7,14,28,12,15,30
SCN3A,15,9,11,22,14,21,12,12,50,16,23,64
scn4aa,16,14,9,19,13,12,26,37,66,30,25,53
scn4aa,28,24,13,46,23,32,17,21,49,23,45,75
scn4aa,43,39,20,66,56,55,28,30,80,40,45,111
scn4aa,30,23,23,52,24,27,37,43,95,40,40,88
scn4aa,10,13,6,12,16,10,18,13,31,8,21,60
scn4ab,12,10,7,18,9,5,15,8,24,13,7,25
SCN5A,73,59,38,120,74,63,45,52,143,47,57,144
Scn8a,89,55,78,125,48,61,18,19,55,26,58,80
Scn8a,10,11,6,12,16,4,11,17,22,19,27,36
SCN9A,12,9,6,16,1,14,10,12,24,19,31,56
SCN9A,30,23,12,42,36,33,18,28,69,39,46,113
Scn9a,29,22,13,41,30,30,28,36,71,24,39,89
Scn9a,49,41,24,62,32,32,45,46,108,60,55,116
Sco1,55,48,56,91,54,58,33,23,70,30,39,84
SCO4644,6,9,2,17,4,3,32,51,81,6,8,17
SCO7813,40,28,36,36,18,30,10,12,21,9,6,26
SCPL48,149,118,92,151,105,94,187,197,389,155,174,397
SCPL50,10,7,3,14,10,11,17,13,28,11,3,26
scu,27,13,9,39,21,16,26,18,59,18,28,57
SDH1,31,25,14,41,21,32,21,15,45,14,10,23
SDH2-2,131,96,70,203,139,140,95,62,194,51,70,122
SDH2-2,105,83,67,157,111,87,55,53,148,62,76,155
SDN1,93,66,50,153,107,68,59,59,162,65,113,193
SDP1,98,68,48,79,58,54,31,32,91,28,44,84
SDR16C6,16,9,8,11,7,3,6,7,16,9,3,21
sds21,43,40,25,63,44,44,29,37,103,37,40,98
sds21,22,15,13,22,15,17,10,7,23,8,8,34
SEC,65,44,25,59,46,30,50,46,81,40,50,108
SEC13,39,32,24,35,21,27,19,26,66,24,16,33
sec14,34,28,27,31,28,29,15,24,65,22,19,41
SEC14,305,248,202,368,297,246,147,149,427,176,158,416
SEC14L1,37,29,20,32,33,17,32,39,101,32,34,57
SEC23,36,26,19,64,30,39,47,25,112,51,53,135
SEC24C,77,63,54,148,78,91,72,60,159,70,62,178
sec61a,209,139,107,300,156,154,106,106,255,88,142,258
sec61a,4,1,3,8,8,6,1,1,3,1,0,0
sec61a,154,112,87,216,137,126,127,129,355,131,159,340
SEC61G,19,19,15,23,7,7,6,7,23,5,8,28
