Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
SymbC1.scaffold8591.4,18.13505222,-0.515471897,0.166082428,-3.103711229,0.001911098,0.006812958,TRUE
SymbC1.scaffold8593.1,21.0388133,-0.836867403,0.189069206,-4.426249106,9.59E-06,6.17E-05,TRUE
SymbC1.scaffold8597.1,284.8373812,0.48841656,0.085584945,5.706804619,1.15E-08,1.28E-07,TRUE
SymbC1.scaffold8597.2,26.95052467,-0.399562671,0.16703926,-2.3920285,0.016755541,0.043925163,TRUE
SymbC1.scaffold8597.3,39.15132709,-0.636553328,0.115864856,-5.493929329,3.93E-08,4.04E-07,TRUE
SymbC1.scaffold8599.3,71.3685976,-0.869778683,0.11252879,-7.729388032,1.08E-14,2.90E-13,TRUE
SymbC1.scaffold8599.4,10.21129147,-0.821220063,0.237547555,-3.457076468,5.46E-04,0.002280162,TRUE
SymbC1.scaffold8599.5,5.442624224,-1.775095926,0.387970857,-4.575333154,4.75E-06,3.27E-05,TRUE
SymbC1.scaffold86.1,42.77415108,-0.343474122,0.113334615,-3.030619761,0.002440524,0.008404928,TRUE
SymbC1.scaffold86.4,15.93840705,0.475833953,0.159971823,2.974486039,0.002934798,0.00987679,TRUE
SymbC1.scaffold860.2,35.16573872,-0.633132606,0.172224671,-3.676201579,2.37E-04,0.001094694,TRUE
SymbC1.scaffold860.6,41.28011543,-1.215194212,0.215294135,-5.644344235,1.66E-08,1.81E-07,TRUE
SymbC1.scaffold860.9,4.504878646,1.199639984,0.342642922,3.501137498,4.63E-04,0.001980173,TRUE
SymbC1.scaffold8603.2,64.71099952,-0.380415841,0.148868513,-2.555381477,0.010607148,0.029849717,TRUE
SymbC1.scaffold8608.2,11.80788312,-0.631024082,0.229276321,-2.7522427,0.005918864,0.018047467,TRUE
SymbC1.scaffold861.5,66.53448668,-0.274704915,0.101212866,-2.71413038,0.006645001,0.019938421,TRUE
SymbC1.scaffold8611.1,70.77575006,-0.323458942,0.090399461,-3.578106988,3.46E-04,0.001530321,TRUE
SymbC1.scaffold8612.1,0.958081744,2.421686934,0.782351958,3.095393206,0.001965521,0.006971818,TRUE
SymbC1.scaffold8619.1,72.83310564,1.048738914,0.118293699,8.865551784,7.61E-19,3.21E-17,TRUE
SymbC1.scaffold8623.1,4.584188422,0.849311828,0.296900564,2.860593515,0.004228488,0.013555916,TRUE
SymbC1.scaffold8624.1,233.9717018,0.31893491,0.095497652,3.339714675,8.39E-04,0.003319998,TRUE
SymbC1.scaffold8624.2,112.125752,-0.558936494,0.126781931,-4.40864474,1.04E-05,6.63E-05,TRUE
SymbC1.scaffold8625.1,7.466528063,1.302976944,0.265589057,4.905988815,9.30E-07,7.41E-06,TRUE
SymbC1.scaffold8625.2,14.08296129,0.749837579,0.216049075,3.47068174,5.19E-04,0.002184522,TRUE
SymbC1.scaffold8626.1,98.78429118,0.394279011,0.090823712,4.341146184,1.42E-05,8.78E-05,TRUE
SymbC1.scaffold8626.3,65.99069809,0.361877674,0.125847315,2.875529557,0.004033504,0.013012577,TRUE
SymbC1.scaffold863.2,3.57061113,-1.108680577,0.373581924,-2.967704016,0.003000331,0.010075532,TRUE
SymbC1.scaffold8632.1,143.300426,0.887971019,0.087259147,10.17625139,2.53E-24,1.92E-22,TRUE
SymbC1.scaffold8634.2,238.7898952,-0.450782683,0.11690879,-3.855849359,1.15E-04,5.75E-04,TRUE
SymbC1.scaffold8649.2,19.70041241,-0.739375747,0.246823428,-2.995565505,0.002739365,0.009310407,TRUE
SymbC1.scaffold865.2,49.89675577,0.413914235,0.106896546,3.8721011,1.08E-04,5.42E-04,TRUE
SymbC1.scaffold865.4,56.30955442,-0.355523037,0.10568123,-3.364107688,7.68E-04,0.003073376,TRUE
SymbC1.scaffold8653.2,63.50546894,0.381611991,0.100002515,3.816023941,1.36E-04,6.65E-04,TRUE
SymbC1.scaffold8653.3,5.441747437,0.813235583,0.297739226,2.731368629,0.006307188,0.019049766,TRUE
SymbC1.scaffold8653.6,80.07712504,0.716361004,0.106568593,6.722064942,1.79E-11,3.11E-10,TRUE
SymbC1.scaffold866.4,29.02317916,-0.56585685,0.166692923,-3.39460631,6.87E-04,0.002789874,TRUE
SymbC1.scaffold8661.1,8.595630179,-1.214315928,0.246615538,-4.923923029,8.48E-07,6.83E-06,TRUE
SymbC1.scaffold8661.2,18.04003753,-0.893542639,0.187005424,-4.778164297,1.77E-06,1.32E-05,TRUE
SymbC1.scaffold8663.1,43.49408929,-0.323988264,0.137262247,-2.360359607,0.018257227,0.047069147,TRUE
SymbC1.scaffold8663.2,55.27921713,1.087500033,0.16197403,6.714039474,1.89E-11,3.27E-10,TRUE
SymbC1.scaffold8668.2,11.9605727,-0.932342475,0.217931445,-4.2781457,1.88E-05,1.13E-04,TRUE
SymbC1.scaffold867.2,55.9541727,-0.288464473,0.112143297,-2.572284575,0.010102981,0.028641687,TRUE
SymbC1.scaffold8671.1,27.92984176,0.921261371,0.163998108,5.617512198,1.94E-08,2.09E-07,TRUE
SymbC1.scaffold8671.2,624.7897339,0.269638722,0.086701069,3.109981509,0.001870991,0.006697612,TRUE
SymbC1.scaffold8676.1,4.538598525,0.973841247,0.349348335,2.787593781,0.005310108,0.016466771,TRUE
SymbC1.scaffold8678.1,61.21612554,0.54848976,0.135465913,4.048913461,5.15E-05,2.80E-04,TRUE
SymbC1.scaffold868.2,62.15270256,-0.715386089,0.120177852,-5.952728222,2.64E-09,3.32E-08,TRUE
SymbC1.scaffold868.4,14.95877243,-0.795541238,0.185752169,-4.282809945,1.85E-05,1.11E-04,TRUE
SymbC1.scaffold8681.2,25.282224,-0.732287805,0.163212153,-4.486723505,7.23E-06,4.79E-05,TRUE
SymbC1.scaffold8685.1,59.93735918,0.663062725,0.11580213,5.725824926,1.03E-08,1.16E-07,TRUE
SymbC1.scaffold8685.2,26.54517343,1.774421519,0.216683188,8.189013333,2.63E-16,8.59E-15,TRUE
SymbC1.scaffold8687.3,24.34952169,-0.473163726,0.165324894,-2.86202346,0.004209457,0.013505565,TRUE
SymbC1.scaffold8688.1,10.65889164,-0.773831415,0.219381538,-3.527331535,4.20E-04,0.001816515,TRUE
SymbC1.scaffold8688.4,33.62495867,-0.526761538,0.135835254,-3.877944208,1.05E-04,5.30E-04,TRUE
SymbC1.scaffold8689.1,5.860422272,1.513799827,0.317052044,4.774609895,1.80E-06,1.34E-05,TRUE
SymbC1.scaffold869.10,85.72926729,-0.575340271,0.128770182,-4.467961915,7.90E-06,5.19E-05,TRUE
SymbC1.scaffold869.13,42.05710879,-0.454101538,0.129724093,-3.500518106,4.64E-04,0.001984417,TRUE
SymbC1.scaffold869.14,16.23723596,0.613709676,0.182761305,3.357984757,7.85E-04,0.003131787,TRUE
SymbC1.scaffold8690.1,15.92248996,7.378021548,0.611252474,12.07033405,1.52E-33,2.34E-31,TRUE
SymbC1.scaffold8694.2,1.250368757,2.50786474,0.663927435,3.777317532,1.59E-04,7.66E-04,TRUE
SymbC1.scaffold8695.3,5.619665709,0.93474799,0.314630144,2.970942257,0.002968876,0.009977083,TRUE
SymbC1.scaffold872.1,134.9427287,0.31856001,0.089910461,3.543080587,3.95E-04,0.001721626,TRUE
SymbC1.scaffold872.4,12.40914513,0.4393543,0.185659435,2.366452856,0.017959461,0.046465152,TRUE
SymbC1.scaffold8722.1,1.621442333,2.247652579,0.628509754,3.576161808,3.49E-04,0.001540183,TRUE
SymbC1.scaffold873.1,92.01043719,2.390287183,0.175846159,13.59305882,4.40E-42,1.41E-39,TRUE
SymbC1.scaffold873.5,44.60973819,-0.399615066,0.136429505,-2.929095627,0.003399498,0.01123009,TRUE
SymbC1.scaffold8730.1,65.07853821,0.53012807,0.105339146,5.032583694,4.84E-07,4.07E-06,TRUE
SymbC1.scaffold8735.1,56.31206219,-0.367205741,0.104937179,-3.499291145,4.66E-04,0.001992112,TRUE
SymbC1.scaffold8736.1,27.58917087,-1.253025232,0.185130047,-6.768351511,1.30E-11,2.32E-10,TRUE
SymbC1.scaffold8737.1,22.61432844,-0.469634926,0.193066342,-2.432505426,0.014994767,0.039996903,TRUE
SymbC1.scaffold874.7,76.47440902,-0.28575487,0.096458904,-2.962451959,0.003051994,0.010232822,TRUE
SymbC1.scaffold8747.1,31.93108516,-2.413533753,0.236264913,-10.21537105,1.69E-24,1.31E-22,TRUE
SymbC1.scaffold8747.3,35.44566497,-0.528974068,0.150666026,-3.510904764,4.47E-04,0.001918668,TRUE
SymbC1.scaffold875.1,92.07925722,0.269402616,0.10732916,2.510059868,0.012071069,0.033341935,TRUE
SymbC1.scaffold876.1,9.910728383,-0.820170548,0.254285184,-3.22539652,0.001257983,0.004728127,TRUE
SymbC1.scaffold876.5,55.17910169,-2.912599539,0.334698687,-8.702154068,3.26E-18,1.27E-16,TRUE
SymbC1.scaffold876.6,28.65856072,0.586954129,0.132037238,4.445368117,8.77E-06,5.70E-05,TRUE
SymbC1.scaffold8763.1,4.969848241,-0.779080201,0.300280081,-2.594511757,0.009472537,0.02710805,TRUE
SymbC1.scaffold8764.2,17.38699391,-0.425520819,0.165670077,-2.568483253,0.010214465,0.028901546,TRUE
SymbC1.scaffold8765.1,22.04442516,0.88921798,0.175138897,5.077215838,3.83E-07,3.27E-06,TRUE
SymbC1.scaffold877.1,29.27922508,-1.232601793,0.183797468,-6.706304536,2.00E-11,3.43E-10,TRUE
SymbC1.scaffold877.4,48.08401729,-0.716466799,0.14472281,-4.950614219,7.40E-07,6.02E-06,TRUE
SymbC1.scaffold877.6,23.35451859,0.87224285,0.152689975,5.712508975,1.11E-08,1.25E-07,TRUE
SymbC1.scaffold8770.3,47.33188327,0.432727979,0.110095031,3.930495101,8.48E-05,4.37E-04,TRUE
SymbC1.scaffold8773.1,26.12372305,0.816763085,0.148905609,5.485106255,4.13E-08,4.23E-07,TRUE
SymbC1.scaffold8775.2,5.645928369,3.138279847,0.425781689,7.370631301,1.70E-13,3.90E-12,TRUE
SymbC1.scaffold8776.2,4.952966975,1.409142173,0.348327479,4.045452222,5.22E-05,2.84E-04,TRUE
SymbC1.scaffold8777.2,23.0806206,-0.819290545,0.173373221,-4.725588767,2.29E-06,1.68E-05,TRUE
SymbC1.scaffold8778.1,1.457561996,2.001952085,0.688984643,2.9056556,0.003664846,0.011976073,TRUE
SymbC1.scaffold8779.4,16.54527914,0.479587062,0.179038041,2.678688059,0.007391121,0.021923391,TRUE
SymbC1.scaffold878.1,189.7569901,0.98807707,0.06827249,14.47255069,1.81E-47,8.78E-45,TRUE
SymbC1.scaffold878.3,472.2329351,-0.685879496,0.148261061,-4.626160722,3.73E-06,2.61E-05,TRUE
SymbC1.scaffold878.5,12.19392549,2.339036157,0.267547868,8.742495978,2.28E-18,9.02E-17,TRUE
SymbC1.scaffold8783.1,29.23606631,-0.599281565,0.154212805,-3.88606876,1.02E-04,5.15E-04,TRUE
SymbC1.scaffold8783.2,13.47054151,-0.741932349,0.205687179,-3.607090884,3.10E-04,0.001388927,TRUE
SymbC1.scaffold8786.2,58.03663882,1.666711233,0.132117877,12.61533463,1.74E-36,3.50E-34,TRUE
SymbC1.scaffold8786.4,4.256320498,2.068944106,0.372077677,5.560516618,2.69E-08,2.83E-07,TRUE
SymbC1.scaffold879.4,28.28568349,-0.624206948,0.147753621,-4.224647385,2.39E-05,1.40E-04,TRUE
SymbC1.scaffold879.5,116.7155968,0.266537188,0.078283259,3.404778897,6.62E-04,0.002700212,TRUE
SymbC1.scaffold879.9,69.51624593,0.306611472,0.118789353,2.581135977,0.009847579,0.028006115,TRUE
SymbC1.scaffold879.14,305.1807185,0.608693604,0.09967419,6.106832709,1.02E-09,1.36E-08,TRUE
SymbC1.scaffold8790.1,738.1781355,-0.987938744,0.133190036,-7.417512397,1.19E-13,2.82E-12,TRUE
SymbC1.scaffold8794.1,941.3368179,0.399348571,0.121109745,3.297410723,9.76E-04,0.003780867,TRUE
SymbC1.scaffold880.1,39.02711876,-1.083958828,0.14762874,-7.3424648,2.10E-13,4.78E-12,TRUE
SymbC1.scaffold8803.1,6.731817979,0.711652397,0.271030214,2.625730857,0.008646315,0.02507582,TRUE
SymbC1.scaffold8808.1,25.2017682,-0.379054211,0.143885164,-2.634421782,0.008428072,0.024540501,TRUE
SymbC1.scaffold881.2,19.93953453,0.46864478,0.156851682,2.987821205,0.002809739,0.009516318,TRUE
SymbC1.scaffold881.4,57.7417686,1.305172728,0.120303597,10.84899174,2.02E-27,1.93E-25,TRUE
SymbC1.scaffold881.5,12.2079629,0.678606027,0.194904318,3.481739326,4.98E-04,0.00210692,TRUE
SymbC1.scaffold8811.2,108.4568252,0.591081588,0.07482952,7.899042901,2.81E-15,8.13E-14,TRUE
SymbC1.scaffold8811.3,41.59126943,-0.393549148,0.114293713,-3.44331405,5.75E-04,0.002384486,TRUE
SymbC1.scaffold8815.3,5.418457522,2.547130788,0.360869578,7.058313978,1.69E-12,3.39E-11,TRUE
SymbC1.scaffold882.1,132.0374353,0.397044788,0.088662679,4.478150116,7.53E-06,4.97E-05,TRUE
SymbC1.scaffold882.2,12.47616834,0.507603889,0.183503909,2.766174804,0.005671812,0.017412516,TRUE
SymbC1.scaffold882.10,52.23974608,0.959339254,0.103140031,9.301327958,1.39E-20,7.16E-19,TRUE
SymbC1.scaffold883.1,10.11217748,0.681038368,0.234534243,2.903790764,0.003686745,0.012035833,TRUE
SymbC1.scaffold883.3,17.87039691,-0.497079475,0.208292199,-2.38645267,0.017011797,0.044447106,TRUE
SymbC1.scaffold883.5,117.3598662,-1.047684069,0.247976927,-4.224925613,2.39E-05,1.40E-04,TRUE
SymbC1.scaffold8833.1,18.60289115,0.595535486,0.175521688,3.392945307,6.91E-04,0.002804405,TRUE
SymbC1.scaffold8838.4,3.319800062,-1.485715464,0.436491509,-3.403767156,6.65E-04,0.002707394,TRUE
SymbC1.scaffold8838.5,11.71744545,-0.837857774,0.242342933,-3.457322914,5.46E-04,0.002278675,TRUE
SymbC1.scaffold884.2,5.352510549,0.753290707,0.290325331,2.594643412,0.00946891,0.02710319,TRUE
SymbC1.scaffold884.4,46.90126852,0.591206196,0.138304398,4.274673876,1.91E-05,1.15E-04,TRUE
SymbC1.scaffold884.5,10.77758417,-0.547671022,0.230420991,-2.37682782,0.017462237,0.045395201,TRUE
SymbC1.scaffold8847.1,5.233489081,-1.182581803,0.328806797,-3.596585641,3.22E-04,0.001438197,TRUE
SymbC1.scaffold885.5,30.28193481,-0.449225898,0.144871688,-3.100853612,0.001929637,0.006866457,TRUE
SymbC1.scaffold885.13,61.84406899,0.854398375,0.102862756,8.306197556,9.88E-17,3.36E-15,TRUE
SymbC1.scaffold8854.1,9.146599537,-0.753251091,0.222136775,-3.390933771,6.97E-04,0.002823597,TRUE
SymbC1.scaffold8854.2,39.49677889,-0.553334032,0.125240426,-4.418174287,9.95E-06,6.37E-05,TRUE
SymbC1.scaffold8860.2,47.61972809,0.545004766,0.113286257,4.810863892,1.50E-06,1.14E-05,TRUE
SymbC1.scaffold8862.1,6.603421328,-0.637279841,0.251463778,-2.534280861,0.011267838,0.031454755,TRUE
SymbC1.scaffold8863.1,13.07200287,0.562136165,0.222091215,2.531104908,0.011370383,0.031684147,TRUE
SymbC1.scaffold887.2,4.527050379,-1.339765773,0.408722659,-3.277933691,0.0010457,0.004022943,TRUE
SymbC1.scaffold8873.1,13.27675682,0.610826335,0.223672584,2.730894964,0.00631626,0.019072227,TRUE
SymbC1.scaffold8877.1,42.29003116,-0.391540659,0.131919483,-2.968027538,0.002997175,0.010067832,TRUE
SymbC1.scaffold8877.2,25.56532834,-0.421362107,0.140076888,-3.008077295,0.002629063,0.008977371,TRUE
SymbC1.scaffold8877.3,116.3996723,-0.244872131,0.083976133,-2.915972934,0.003545813,0.011640904,TRUE
SymbC1.scaffold8879.1,31.40703823,-0.601983065,0.175331498,-3.433399427,5.96E-04,0.002463226,TRUE
SymbC1.scaffold8886.1,27.41338101,0.566292252,0.189800326,2.983621069,0.002848593,0.009621374,TRUE
SymbC1.scaffold889.3,18.17984174,0.977716199,0.165266903,5.915983064,3.30E-09,4.07E-08,TRUE
SymbC1.scaffold8893.1,12.49847924,-0.66898391,0.228784589,-2.924077685,0.003454785,0.011378891,TRUE
SymbC1.scaffold8895.3,57.42861931,-0.504707167,0.121870862,-4.14132762,3.45E-05,1.96E-04,TRUE
SymbC1.scaffold89.3,92.47269484,-0.416240377,0.082992815,-5.015378468,5.29E-07,4.43E-06,TRUE
SymbC1.scaffold890.4,8.695418446,0.843621778,0.232302114,3.631571678,2.82E-04,0.00127558,TRUE
SymbC1.scaffold890.6,27.89345085,0.590173896,0.147979901,3.988203073,6.66E-05,3.54E-04,TRUE
SymbC1.scaffold8905.2,77.48549763,-0.531645816,0.093701017,-5.673853211,1.40E-08,1.54E-07,TRUE
SymbC1.scaffold8907.1,12.84317327,0.723734704,0.187217164,3.865749741,1.11E-04,5.54E-04,TRUE
SymbC1.scaffold8907.2,36.3727856,-1.153209739,0.17257395,-6.682409141,2.35E-11,4.01E-10,TRUE
SymbC1.scaffold8909.1,4.104134881,1.820342873,0.42799178,4.253219237,2.11E-05,1.25E-04,TRUE
SymbC1.scaffold8909.2,16.81886446,2.350377885,0.443171048,5.303545655,1.14E-07,1.07E-06,TRUE
SymbC1.scaffold891.2,131.0849676,0.238510788,0.093548427,2.549597006,0.01078475,0.030283755,TRUE
SymbC1.scaffold8910.1,71.58657009,-0.632050285,0.116365973,-5.431573081,5.59E-08,5.58E-07,TRUE
SymbC1.scaffold8914.1,55.83238623,1.284078535,0.133422171,9.624176604,6.32E-22,3.79E-20,TRUE
SymbC1.scaffold8915.1,14.70926302,-1.212287228,0.20092221,-6.033614838,1.60E-09,2.08E-08,TRUE
SymbC1.scaffold8915.2,28.09176468,-0.678030803,0.173675385,-3.904012092,9.46E-05,4.83E-04,TRUE
SymbC1.scaffold8915.3,3.677651776,-1.331618352,0.423804538,-3.142057799,0.001677649,0.006076367,TRUE
SymbC1.scaffold8915.4,42.24236284,-0.784841653,0.14514989,-5.407111606,6.40E-08,6.36E-07,TRUE
SymbC1.scaffold8916.1,232.658525,0.465065312,0.124054925,3.748866184,1.78E-04,8.48E-04,TRUE
SymbC1.scaffold892.1,27.26953771,0.510123782,0.146864993,3.473419843,5.14E-04,0.00216587,TRUE
SymbC1.scaffold892.2,40.09784028,0.42543752,0.121207406,3.509996086,4.48E-04,0.001924528,TRUE
SymbC1.scaffold8921.1,20.90580334,1.29801134,0.178923407,7.254564171,4.03E-13,8.86E-12,TRUE
SymbC1.scaffold8925.1,1.283271373,2.0943536,0.71466905,2.930522317,0.003383927,0.011186571,TRUE
SymbC1.scaffold893.3,8.373887493,-1.063699606,0.237600874,-4.476833722,7.58E-06,5.00E-05,TRUE
SymbC1.scaffold8930.1,17.81028462,1.321221343,0.19284536,6.851195932,7.32E-12,1.34E-10,TRUE
SymbC1.scaffold8932.2,17.13632549,-0.569506975,0.180568054,-3.153974159,0.001610633,0.005871011,TRUE
SymbC1.scaffold8936.1,22.90958104,-1.640120676,0.175210836,-9.36084044,7.91E-21,4.16E-19,TRUE
SymbC1.scaffold8937.1,11.89581661,-1.363522583,0.204773359,-6.658691293,2.76E-11,4.67E-10,TRUE
SymbC1.scaffold894.4,7.079848477,-1.111971921,0.277091758,-4.013009734,5.99E-05,3.22E-04,TRUE
SymbC1.scaffold894.10,98.54984674,-0.606055153,0.109952924,-5.511951223,3.55E-08,3.67E-07,TRUE
SymbC1.scaffold894.11,16.70230913,-0.857173186,0.200345577,-4.278473224,1.88E-05,1.13E-04,TRUE
SymbC1.scaffold894.13,8.876018534,1.746213605,0.253156488,6.897763575,5.28E-12,9.86E-11,TRUE
SymbC1.scaffold8940.4,3.593594417,1.133041566,0.337384705,3.358307443,7.84E-04,0.003129476,TRUE
SymbC1.scaffold8945.1,19.94760962,-0.470314694,0.194235642,-2.421361436,0.015462495,0.041042728,TRUE
SymbC1.scaffold8948.2,14.65252382,0.585958695,0.176450037,3.320819337,8.98E-04,0.003518505,TRUE
SymbC1.scaffold895.2,53.35793805,-0.519367413,0.1270939,-4.086485769,4.38E-05,2.43E-04,TRUE
SymbC1.scaffold895.7,92.66960326,0.624095764,0.092337238,6.758874053,1.39E-11,2.46E-10,TRUE
SymbC1.scaffold895.8,72.13264427,1.295851586,0.116827618,11.09199697,1.37E-28,1.47E-26,TRUE
SymbC1.scaffold895.9,59.90216746,0.399559494,0.100440721,3.97806278,6.95E-05,3.67E-04,TRUE
SymbC1.scaffold8958.2,15.46723143,1.123808569,0.248076874,4.53008196,5.90E-06,3.98E-05,TRUE
SymbC1.scaffold8961.1,1.271893022,1.76849718,0.625529968,2.827198168,0.004695726,0.01481761,TRUE
SymbC1.scaffold8961.3,30.11177538,1.16015073,0.167076358,6.94383542,3.82E-12,7.26E-11,TRUE
SymbC1.scaffold8968.2,11.39731351,-0.613515123,0.243923849,-2.515191218,0.011896784,0.032938532,TRUE
SymbC1.scaffold8968.3,13.12090706,-1.094230031,0.209311074,-5.22776941,1.72E-07,1.56E-06,TRUE
SymbC1.scaffold8973.1,14.23686627,-0.571919461,0.220192074,-2.597366247,0.00939417,0.026920107,TRUE
SymbC1.scaffold8976.1,5.864810667,1.358766868,0.32490734,4.182013452,2.89E-05,1.66E-04,TRUE
SymbC1.scaffold8976.3,0.962548012,1.771481828,0.755918748,2.343481798,0.019104694,0.048934279,TRUE
SymbC1.scaffold8983.1,150.9162231,0.198626215,0.084843985,2.341075967,0.019228254,0.049196747,TRUE
SymbC1.scaffold8984.1,194.8277384,0.622017206,0.107091948,5.808253737,6.31E-09,7.40E-08,TRUE
SymbC1.scaffold8984.2,3.272812518,1.364514524,0.391914926,3.481660004,4.98E-04,0.002107162,TRUE
SymbC1.scaffold899.4,10.51868874,-0.589728359,0.194085411,-3.038499159,0.002377598,0.008219765,TRUE
SymbC1.scaffold8994.3,85.81961636,0.222455995,0.095280239,2.334754794,0.019556234,0.049893633,TRUE
SymbC1.scaffold8997.1,18.91696094,-0.696143879,0.180929354,-3.847600533,1.19E-04,5.92E-04,TRUE
SymbC1.scaffold8997.2,18.71822138,-0.697948121,0.174192137,-4.006771684,6.16E-05,3.30E-04,TRUE
SymbC1.scaffold8998.1,30.31658773,-0.512746588,0.132305557,-3.875472807,1.06E-04,5.35E-04,TRUE
SymbC1.scaffold8998.2,61.33479051,3.326837549,0.159929389,20.80191501,4.16E-96,1.94E-92,TRUE
SymbC1.scaffold8998.4,110.3532333,-0.462179274,0.101371073,-4.559281669,5.13E-06,3.51E-05,TRUE
SymbC1.scaffold90.4,1.391897468,1.584906374,0.602452472,2.630757523,0.00851948,0.024763387,TRUE
SymbC1.scaffold90.5,12.38927439,0.941274076,0.196256718,4.796136844,1.62E-06,1.22E-05,TRUE
SymbC1.scaffold90.6,2.663269561,1.143448419,0.372192423,3.07219693,0.002124895,0.007454387,TRUE
SymbC1.scaffold90.7,8.839652716,1.321708985,0.250152448,5.28361404,1.27E-07,1.19E-06,TRUE
SymbC1.scaffold90.8,5.146225344,1.188743187,0.308416677,3.854341465,1.16E-04,5.78E-04,TRUE
SymbC1.scaffold90.9,50.2642152,0.468781942,0.117263037,3.997695713,6.40E-05,3.42E-04,TRUE
SymbC1.scaffold90.10,77.67273172,-0.42999129,0.117583635,-3.65689742,2.55E-04,0.001170285,TRUE
SymbC1.scaffold90.12,168.6334611,0.664360199,0.059912838,11.08877858,1.42E-28,1.51E-26,TRUE
SymbC1.scaffold900.2,38.25329661,-0.884549307,0.13086366,-6.759319626,1.39E-11,2.45E-10,TRUE
SymbC1.scaffold900.3,9.43196137,-2.388073533,0.353558925,-6.754386232,1.43E-11,2.53E-10,TRUE
SymbC1.scaffold900.5,29.58547769,0.587447994,0.131803553,4.456996647,8.31E-06,5.42E-05,TRUE
SymbC1.scaffold9006.1,76.48536531,-0.294238375,0.090563623,-3.248968695,0.001158242,0.004389317,TRUE
SymbC1.scaffold9007.3,8.930950048,-1.006882541,0.277290153,-3.631151444,2.82E-04,0.001276804,TRUE
SymbC1.scaffold901.2,103.5681843,0.342126643,0.115797743,2.954519094,0.003131568,0.010450056,TRUE
SymbC1.scaffold9010.1,60.27741799,0.333236551,0.140281612,2.37548276,0.017526011,0.045517816,TRUE
SymbC1.scaffold9015.1,16.54151676,0.679693443,0.213021332,3.190729469,0.001419141,0.0052526,TRUE
SymbC1.scaffold9016.2,17.32489736,-0.586336438,0.168278253,-3.484326865,4.93E-04,0.002090464,TRUE
SymbC1.scaffold9017.2,8.723440773,0.64139261,0.240792565,2.663672813,0.00772927,0.022793091,TRUE
SymbC1.scaffold9019.1,65.69716677,0.476535335,0.172403366,2.764072103,0.005708492,0.017508995,TRUE
SymbC1.scaffold9020.3,112.582585,-1.157996965,0.131292746,-8.819961534,1.14E-18,4.77E-17,TRUE
SymbC1.scaffold9021.1,57.33894951,-0.852597263,0.132457259,-6.436772673,1.22E-10,1.87E-09,TRUE
SymbC1.scaffold9028.3,5.719957843,1.836290094,0.337180652,5.446012651,5.15E-08,5.18E-07,TRUE
SymbC1.scaffold9029.1,17.78762663,0.897729898,0.167681043,5.353794807,8.61E-08,8.33E-07,TRUE
SymbC1.scaffold903.1,19.15593401,-0.592924552,0.230639753,-2.570782115,0.010146914,0.028738299,TRUE
SymbC1.scaffold9031.1,12.02653733,-0.53819277,0.217447857,-2.475042882,0.013322018,0.036193008,TRUE
SymbC1.scaffold9034.1,7.037509483,1.380454214,0.412344366,3.347818784,8.15E-04,0.003234853,TRUE
SymbC1.scaffold9034.2,66.89868279,0.403112743,0.133324273,3.023551022,0.002498269,0.00858928,TRUE
SymbC1.scaffold9034.3,36.54585063,0.426640009,0.12846873,3.320963857,8.97E-04,0.003517865,TRUE
SymbC1.scaffold9037.1,19.82099033,2.202414062,0.231785263,9.501958982,2.06E-21,1.17E-19,TRUE
SymbC1.scaffold9038.1,125.3812324,-0.548437443,0.091739423,-5.978208983,2.26E-09,2.86E-08,TRUE
SymbC1.scaffold9038.2,14.33403823,0.705512445,0.204928254,3.442729018,5.76E-04,0.002388375,TRUE
SymbC1.scaffold9039.1,23.90518507,-0.460218591,0.146033165,-3.151466259,0.001624529,0.005912425,TRUE
SymbC1.scaffold904.2,18.45960642,0.460048541,0.164166489,2.802329164,0.005073508,0.015825627,TRUE
SymbC1.scaffold904.4,35.59179371,1.122773429,0.155847698,7.204299111,5.83E-13,1.25E-11,TRUE
SymbC1.scaffold904.7,4.155996851,-0.937369357,0.318910721,-2.939284553,0.003289709,0.010913769,TRUE
SymbC1.scaffold904.8,54.621882,0.852476969,0.123097729,6.925204691,4.35E-12,8.23E-11,TRUE
SymbC1.scaffold9042.2,1.649732585,2.047051659,0.619082957,3.306587,9.44E-04,0.003672597,TRUE
SymbC1.scaffold9048.2,18.96678826,-0.691582959,0.183748659,-3.763744255,1.67E-04,8.03E-04,TRUE
SymbC1.scaffold905.1,38.09630895,-0.407969461,0.119621499,-3.410502836,6.48E-04,0.002654839,TRUE
SymbC1.scaffold905.4,4.637643419,-1.065216949,0.344739179,-3.089921344,0.002002095,0.007087538,TRUE
SymbC1.scaffold905.5,106.3955355,0.534553151,0.10675914,5.007094974,5.53E-07,4.61E-06,TRUE
SymbC1.scaffold9051.1,102.8060329,0.93714713,0.098912632,9.474493894,2.68E-21,1.51E-19,TRUE
SymbC1.scaffold9055.2,72.35499622,0.925353776,0.105912915,8.736930506,2.40E-18,9.46E-17,TRUE
SymbC1.scaffold9060.2,16.38722225,1.376024462,0.348283286,3.950877105,7.79E-05,4.06E-04,TRUE
SymbC1.scaffold9065.1,111.818737,0.34870349,0.085913443,4.058776826,4.93E-05,2.70E-04,TRUE
